product_id,code,name_short_en,product_level,top_parent_id,product_id_hierarchy
7428,551012,"Yarn >85% artif fibres, multiple",6,1,1.154.1286.7428
7429,551020,Yarn of artif fibres & wool/hair,6,1,1.154.1286.7429
7430,551030,Yarn of artificial fibres & cotton,6,1,1.154.1286.7430
7431,551090,Yarn of artificial fibres,6,1,1.154.1286.7431
7432,551110,"Yarn >85% synthetic fibres, retail",6,1,1.154.1287.7432
7433,551120,"Yarn <85% synthetic fibres, retail",6,1,1.154.1287.7433
7434,551130,"Yarn of artificial fibres, retail",6,1,1.154.1287.7434
7435,551211,Woven fabric >85% polyester unbl/bleached,6,1,1.154.1288.7435
7436,551219,"Woven fabric >85% polyester fibres, nes",6,1,1.154.1288.7436
7437,551221,"Woven fabric >85% acrylic, unbl/bleached",6,1,1.154.1288.7437
7438,551229,"Woven fabric >85% acrylic fibres, nes",6,1,1.154.1288.7438
7439,551291,"Woven fabric >85% synthetic, unbl/bleached",6,1,1.154.1288.7439
7440,551299,"Woven fabric >85% synthetic fibre, nes",6,1,1.154.1288.7440
7441,551311,"Woven plain <85% polyester&cotton, <170g/m2 unbl/blch",6,1,1.154.1289.7441
7442,551312,"Woven twill <85% polyester&cotton, <170g/m2 unbl/blch",6,1,1.154.1289.7442
7443,551313,"Wovens nes <85% polyester&cotton, <170g/m2 unbl/blchd",6,1,1.154.1289.7443
7444,551319,"Woven fabric <85% synth&cotton, <170g/m2 unbl/blch",6,1,1.154.1289.7444
7445,551321,"Woven plain <85% polyester&cotton, <170g/m2 dyed",6,1,1.154.1289.7445
7446,551322,"Woven twill <85% polyester&cotton, <170g/m2 dyed",6,1,1.154.1289.7446
7447,551323,"Woven fabric <85% polyester&cotton, <170g/m2 dyed",6,1,1.154.1289.7447
7448,551329,"Woven fabric <85% synthetic&cotton, <170g/m2 dyed",6,1,1.154.1289.7448
7449,551331,"Woven plain <85% polyester&cotton,<170g/m2 yarn dye",6,1,1.154.1289.7449
7450,551332,"Woven twill <85% polyester&cotton,<170g/m2 yarn dyed",6,1,1.154.1289.7450
7451,551333,"Woven nes <85% polyester&cotton, <170g/m2 yarn dyed",6,1,1.154.1289.7451
7452,551339,"Woven fabric <85% synth&cotton,<170g/m2 yarn dye",6,1,1.154.1289.7452
7453,551341,"Woven plain <85% polyester&cotton, <170g/m2 printed",6,1,1.154.1289.7453
7454,551342,"Woven twill <85% polyester&cotton, <170g/m2 printed",6,1,1.154.1289.7454
7455,551343,"Woven nes <85% polyester&cotton, <170g/m2 printed",6,1,1.154.1289.7455
7456,551349,"Woven fabric <85% synth&cotton, <170g/m2 printed",6,1,1.154.1289.7456
7457,551411,"Woven plain <85% polyester&cotton, >170g/m2 unbl/blch",6,1,1.154.1290.7457
7458,551412,"Woven twill <85% polyester&cotton, >170g/m2 unbl/blch",6,1,1.154.1290.7458
7459,551413,"Woven nes <85% polyester&cotton, >170g/m2 unbl/blch",6,1,1.154.1290.7459
7460,551419,"Woven fabric <85% synth&cotton, >170g/m2 unbl/blch",6,1,1.154.1290.7460
7461,551421,"Woven plain <85% polyester&cotton, >170g/m2 dyed",6,1,1.154.1290.7461
7462,551422,"Woven twill <85% polyester&cotton, >170g/m2 dyed",6,1,1.154.1290.7462
7463,551423,"Woven nes <85% polyester&cotton, >170g/m2 dyed",6,1,1.154.1290.7463
7464,551429,"Woven fabric <85% synthetic nes&cotton, >170g/m2 dyed",6,1,1.154.1290.7464
7465,551431,"Woven plain <85% polyester&cotton, >170g/m2 yarn dyed",6,1,1.154.1290.7465
7466,551432,"Woven twill <85% polyester&cotton, >170g/m2 yarn dyed",6,1,1.154.1290.7466
7467,551433,"Woven nes <85% polyester&cotton, >170g/m2 yarn dyed",6,1,1.154.1290.7467
7468,551439,"Woven fabric <85% synth&cotton,>170g/m2 yarn dyed",6,1,1.154.1290.7468
7469,551441,"Woven plain <85% polyester&cotton, >170g/m2 printed",6,1,1.154.1290.7469
7470,551442,"Woven twill <85% polyester&cotton, >170g/m2 printed",6,1,1.154.1290.7470
7471,551443,"Woven nes <85% polyester&cotton, >170g/m2 printed",6,1,1.154.1290.7471
7472,551449,"Woven fabric <85% synth&cotton, >170g/m2 printed",6,1,1.154.1290.7472
7473,551511,Woven fabric polyester & viscose rayon,6,1,1.154.1291.7473
7474,551512,Woven fabric polyester & manmade filament,6,1,1.154.1291.7474
7475,551513,Woven fabric polyester & wool/hair,6,1,1.154.1291.7475
7476,551519,"Woven fabric polyester fibres, nes",6,1,1.154.1291.7476
7477,551521,Woven fabric acrylics & manmade filament,6,1,1.154.1291.7477
7478,551522,"Woven fabric acrylics & wool/hair, nes",6,1,1.154.1291.7478
7479,551529,"Woven fabric acrylic/modacrylic fibres, nes",6,1,1.154.1291.7479
7480,551591,Woven fabric synthetic with manmade filament,6,1,1.154.1291.7480
7481,551592,"Woven fabric synthetic with wool/hair, nes",6,1,1.154.1291.7481
7482,551599,"Woven fabric synthetic fibres, nes",6,1,1.154.1291.7482
7483,551611,"Woven fabric <85% artif fibres, unbl/bleached",6,1,1.154.1292.7483
7484,551612,"Woven fabric <85% artificial fibres, dyed",6,1,1.154.1292.7484
7485,551613,"Woven fabric <85% artif fibre, yarn dyed",6,1,1.154.1292.7485
7486,551614,"Woven fabric <85% artificial fibres, printed",6,1,1.154.1292.7486
7487,551621,"Woven fabric <85% artif &manmade fibre, unbl/bleached",6,1,1.154.1292.7487
7488,551622,Woven fabric <85% artif&manmade fibre dyed,6,1,1.154.1292.7488
7489,551623,"Woven fabric <85% artif&manmade fil, yarn dyed",6,1,1.154.1292.7489
7490,551624,"Woven fabric <85% artif &manmade fil, printed",6,1,1.154.1292.7490
7491,551631,"Woven fabric <85% artif &wool/hair, unbl/bleache",6,1,1.154.1292.7491
7492,551632,"Woven fabric <85% artif &wool/hair, dyed",6,1,1.154.1292.7492
7493,551633,"Woven fabric <85% artif &wool/hair, yarn dyed",6,1,1.154.1292.7493
7494,551634,"Woven fabric <85% artif &wool/hair, printed",6,1,1.154.1292.7494
7495,551641,"Woven fabric <85% artif &cotton, unbl/bleached",6,1,1.154.1292.7495
7496,551642,"Woven fabric <85% artif &cotton, dyed",6,1,1.154.1292.7496
7497,551643,"Woven fabric <85% artificial&cotton, yarn dyed",6,1,1.154.1292.7497
7498,551644,"Woven fabric <85% artif &cotton, printed",6,1,1.154.1292.7498
7499,551691,"Woven fabric <85% artificial, unbl/bleached, nes",6,1,1.154.1292.7499
7500,551692,"Woven fabric <85% artificial, dyed, nes",6,1,1.154.1292.7500
7501,551693,"Woven fabric <85% artif staples, yarn dyed, nes",6,1,1.154.1292.7501
7502,551694,"Woven fabric <85% artificial, printed, nes",6,1,1.154.1292.7502
7503,560110,"Sanitary towels, diapers",6,1,1.155.1293.7503
7504,560121,"Wadding, cotton, not sanitary",6,1,1.155.1293.7504
7505,560122,"Wadding, manmade fibres, not sanitary",6,1,1.155.1293.7505
7506,560129,"Wadding, not sanitary, nes",6,1,1.155.1293.7506
7507,560130,Textile flock,6,1,1.155.1293.7507
7508,560210,Needleloom felt,6,1,1.155.1294.7508
7509,560221,"Felt, not needleloom, wool/hair, not coated",6,1,1.155.1294.7509
7510,560229,"Felt, not wool/hair, not coated",6,1,1.155.1294.7510
7511,560290,"Felt, coated, etc.",6,1,1.155.1294.7511
7512,560300,"Nonwoven textiles, not felt",6,1,1.155.1295.7512
7513,560410,"Rubber thread, textile covered",6,1,1.155.1296.7513
7514,560420,"Hi-ten manmade yarn, plastic coated",6,1,1.155.1296.7514
7515,560490,"Yarn, plastic coated",6,1,1.155.1296.7515
7516,560500,Metallised yarn,6,1,1.155.1297.7516
7517,560600,"Chenille, gimp etc. yarn",6,1,1.155.1298.7517
7518,560710,"Twine ropes, jute",6,1,1.155.1299.7518
7519,560721,"Binder twine, sisal",6,1,1.155.1299.7519
7520,560729,"Twine ropes, sisal",6,1,1.155.1299.7520
7521,560730,"Twine ropes, of abaca",6,1,1.155.1299.7521
7522,560741,"Binder twine, polyethylene",6,1,1.155.1299.7522
7523,560749,"Twine ropes, polyethylene, nes",6,1,1.155.1299.7523
7524,560750,"Twine ropes, other synthetic fibre",6,1,1.155.1299.7524
7525,560790,"Twine ropes, other materials",6,1,1.155.1299.7525
7526,560811,"Made up fishing nets, manmade material",6,1,1.155.1300.7526
7527,560819,"Knotted netting, manmade fibres, not fishing",6,1,1.155.1300.7527
7528,560890,"Kotted netting, natural material",6,1,1.155.1300.7528
7529,560900,"Articles of yarn, rope nes",6,1,1.155.1301.7529
7530,570110,"Carpets of wool/hair, knotted",6,1,1.156.1302.7530
7531,570190,"Carpets nes, knotted",6,1,1.156.1302.7531
7532,570210,Hand made rugs,6,1,1.156.1303.7532
7533,570220,Coconut fibre rugs,6,1,1.156.1303.7533
7534,570231,"Carpets, wool/hair, woven pile, not madeup",6,1,1.156.1303.7534
7535,570232,"Carpets, manmade yarn, woven pile, not madeup",6,1,1.156.1303.7535
7536,570239,"Carpets, woven pile, not madeup, nes",6,1,1.156.1303.7536
7537,570241,"Carpets, wool/hair, woven pile, madeup",6,1,1.156.1303.7537
7538,570242,"Carpets, manmade yarn, woven pile, madeup",6,1,1.156.1303.7538
7539,570249,"Carpets, woven pile, madeup, nes",6,1,1.156.1303.7539
7540,570251,"Carpets, wool/hair, woven, not madeup",6,1,1.156.1303.7540
7541,570252,"Carpets, manmade yarn, woven, not madeup",6,1,1.156.1303.7541
7542,570259,"Carpets, woven, not madeup, nes",6,1,1.156.1303.7542
7543,570291,"Carpets, wool/hair, woven, madeup",6,1,1.156.1303.7543
7544,570292,"Carpets, manmade yarn, woven, madeup",6,1,1.156.1303.7544
7545,570299,"Carpets, woven, madeup, nes",6,1,1.156.1303.7545
7546,570310,"Carpets, wool/hair, tufted",6,1,1.156.1304.7546
7547,570320,"Carpets, nylon, tufted",6,1,1.156.1304.7547
7548,570330,"Carpets, other manmade material, tufted",6,1,1.156.1304.7548
7549,570390,"Carpets, tufted, nes",6,1,1.156.1304.7549
7550,570410,"Felt tiles, < 0.3m2",6,1,1.156.1305.7550
7551,570490,"Carpets, felt, > 0.3 m2",6,1,1.156.1305.7551
7552,570500,"Carpets, nes",6,1,1.156.1306.7552
7553,580110,"Pile, wool/hair, >30cm",6,1,1.157.1307.7553
7554,580121,"Weft pile, cotton, uncut, not terry, >30cm",6,1,1.157.1307.7554
7555,580122,"Corduroy cotton, cut, >30cm",6,1,1.157.1307.7555
7556,580123,"Weft pile, cotton, nes, >30cm",6,1,1.157.1307.7556
7557,580124,"Warp pile, cotton, uncut, not terry",6,1,1.157.1307.7557
7558,580125,"Warp pile, cotton, cut, not terry >30cm",6,1,1.157.1307.7558
7559,580126,"Chenille, cotton, >30cm",6,1,1.157.1307.7559
7560,580131,"Weft pile, manmade, uncut",6,1,1.157.1307.7560
7561,580132,"Corduroy, manmade, cut, >30cm",6,1,1.157.1307.7561
7562,580133,"Weft pile, manmade fibre, nes",6,1,1.157.1307.7562
7563,580134,"Warp pile, manmade, uncut",6,1,1.157.1307.7563
7564,580135,"Warp pile, manmade, cut, not terry",6,1,1.157.1307.7564
7565,580136,"Chenille, manmade fibre, >30cm",6,1,1.157.1307.7565
7566,580190,"Pile, chenille, not terry, nes",6,1,1.157.1307.7566
7567,580211,"Terry, cotton, not narrow",6,1,1.157.1308.7567
7568,580219,"Terry, cotton, nes >30cm",6,1,1.157.1308.7568
7569,580220,"Terry, not cotton, >30cm",6,1,1.157.1308.7569
7570,580230,"Tufted textile, not carpets",6,1,1.157.1308.7570
7571,580310,"Gauze, cotton, >30cm",6,1,1.157.1309.7571
7572,580390,"Gauze, not cotton, >30cm",6,1,1.157.1309.7572
7573,580410,"Tulles, other nets",6,1,1.157.1310.7573
7574,580421,"Mechanical lace, manmade",6,1,1.157.1310.7574
7575,580429,"Mechanical lace, nes",6,1,1.157.1310.7575
7576,580430,Hand-made lace,6,1,1.157.1310.7576
7577,580500,Hand-woven tapestries,6,1,1.157.1311.7577
7578,580610,Pile and narrow chenille,6,1,1.157.1312.7578
7579,580620,"Elasticised fabric, <30cm",6,1,1.157.1312.7579
7580,580631,"Cotton fabric, nes <30cm",6,1,1.157.1312.7580
7581,580632,"Manmade fabric, nes <30cm",6,1,1.157.1312.7581
7582,580639,"Woven fabric, nes, <30cm",6,1,1.157.1312.7582
7583,580640,"Warp fabric, with adhesive",6,1,1.157.1312.7583
7584,580710,"Label, woven, not embroidered",6,1,1.157.1313.7584
7585,580790,"Labe, not woven, not embroidered",6,1,1.157.1313.7585
7586,580810,Braids,6,1,1.157.1314.7586
7587,580890,Ornamental trimmings,6,1,1.157.1314.7587
7588,580900,"Fabric with metal threads, nes",6,1,1.157.1315.7588
7589,581010,"EMbroidery, no visible ground",6,1,1.157.1316.7589
7590,581091,"Embroidery, cotton",6,1,1.157.1316.7590
7591,581092,"Embroidery, manmade",6,1,1.157.1316.7591
7592,581099,"Embroidery, natural fibres not cotton",6,1,1.157.1316.7592
7593,581100,Quilted textile products,6,1,1.157.1317.7593
7594,590110,Gum covered textiles for books,6,1,1.158.1318.7594
7595,590190,Painting canvas,6,1,1.158.1318.7595
7596,590210,"Tyre cord, nylon",6,1,1.158.1319.7596
7597,590220,"Tyre cord, polyester",6,1,1.158.1319.7597
7598,590290,"Tyre cord, rayon",6,1,1.158.1319.7598
7599,590310,"Impregnated fabric, pvc",6,1,1.158.1320.7599
7600,590320,"Impregnated fabric, polyurethane",6,1,1.158.1320.7600
7601,590390,"Impregnated fabric, plastic, nes",6,1,1.158.1320.7601
7602,590410,Linoleum,6,1,1.158.1321.7602
7603,590491,"Floor covering with felt, non-woven base",6,1,1.158.1321.7603
7604,590492,"Floor covering, textile base, nes",6,1,1.158.1321.7604
7605,590500,Textile wall coverings,6,1,1.158.1322.7605
7606,590610,"Rubberised textile, tape <20cm",6,1,1.158.1323.7606
7607,590691,"Rubberised textile, knit",6,1,1.158.1323.7607
7608,590699,"Rubberised textile, not tape",6,1,1.158.1323.7608
7609,590700,Textile for theatrical backgrounds,6,1,1.158.1324.7609
7610,590800,Textile wicks,6,1,1.158.1325.7610
7611,590900,Textile hosepiping,6,1,1.158.1326.7611
7612,591000,Textil conveyor belts,6,1,1.158.1327.7612
7613,591110,Textile for card clothing,6,1,1.158.1328.7613
7614,591120,Textile bolting cloth,6,1,1.158.1328.7614
7615,591131,"Textile for papermaking, <650 g/m2",6,1,1.158.1328.7615
7616,591132,"Textile for papermaking, >650 g/m2",6,1,1.158.1328.7616
7617,591140,Textile straining cloth,6,1,1.158.1328.7617
7618,591190,"Textile products for technical use, nes",6,1,1.158.1328.7618
7619,600110,Long pile knit,6,1,1.159.1329.7619
7620,600121,"Looped pile knit, cotton",6,1,1.159.1329.7620
7621,600122,"Looped pile knit, manmade",6,1,1.159.1329.7621
7622,600129,"Loop pile knit, natural, not cotton",6,1,1.159.1329.7622
7623,600191,"Pile knit, cotton, nes",6,1,1.159.1329.7623
7624,600192,"Pile knit, manmade, nes",6,1,1.159.1329.7624
7625,600199,"Pile knit, natural, not cotton",6,1,1.159.1329.7625
7626,600210,"Knit, <30cm, >5% elastic",6,1,1.159.1330.7626
7627,600220,"Knit, <30cm, nes",6,1,1.159.1330.7627
7628,600230,"Knit, >30cm, >5% elastic",6,1,1.159.1330.7628
7629,600241,"Warp knit, wool/hair, nes",6,1,1.159.1330.7629
7630,600242,"Warp knit, cotton, nes",6,1,1.159.1330.7630
7631,600243,"Warp knit, manmade, nes",6,1,1.159.1330.7631
7632,600249,"Warp knit, other materials, nes",6,1,1.159.1330.7632
7633,600291,"Knit, wool/hair, nes",6,1,1.159.1330.7633
7634,600292,"Knit, cotton, nes",6,1,1.159.1330.7634
7635,600293,"Knit, manmade, nes",6,1,1.159.1330.7635
7636,600299,"Knit, other materials, nes",6,1,1.159.1330.7636
7637,610110,"Mens overcoats, wool/hair, knit",6,1,1.160.1331.7637
7638,610120,"Mens overcoats, cotton, knit",6,1,1.160.1331.7638
7639,610130,"Mens overcoats, manmade fibres, knit",6,1,1.160.1331.7639
7640,610190,"Mens overcoats, material nes, knit",6,1,1.160.1331.7640
7641,610210,"Womens overcoats, wool/hair, knit",6,1,1.160.1332.7641
7642,610220,"Womens overcoats, cotton, knit",6,1,1.160.1332.7642
7643,610230,"Womens overcoats, manmade fibres, knit",6,1,1.160.1332.7643
7644,610290,"Womens overcoats, material nes, knit",6,1,1.160.1332.7644
7645,610311,"Mens suits, of wool, fine animal hair, knit",6,1,1.160.1333.7645
7646,610312,"Mens suits, synthetic fibres, knit",6,1,1.160.1333.7646
7647,610319,"Mens suits, materials nes, knit",6,1,1.160.1333.7647
7648,610321,"Mens ensembles, wool animal hair, knit",6,1,1.160.1333.7648
7649,610322,"Mens ensembles, cotton, knit",6,1,1.160.1333.7649
7650,610323,"Mens ensembles, synthetic fibres, knit",6,1,1.160.1333.7650
7651,610329,"Mens ensembles, material nes, knit",6,1,1.160.1333.7651
7652,610331,"Mens jackets & blazers, wool/hair, knit",6,1,1.160.1333.7652
7653,610332,"Mens jackets & blazers, cotton, knit",6,1,1.160.1333.7653
7654,610333,"Mens jackets & blazers, synthetic fibres, knit",6,1,1.160.1333.7654
7655,610339,"Mens jackets & blazers, material nes, knit",6,1,1.160.1333.7655
7656,610341,"Mens trousers & shorts, wool/hair, knit",6,1,1.160.1333.7656
7657,610342,"Mens trousers & shorts, cotton, knit",6,1,1.160.1333.7657
7658,610343,"Mens trousers, shorts, synthetic fibres, knit",6,1,1.160.1333.7658
7659,610349,"Mens trousers & shorts, material nes, knit",6,1,1.160.1333.7659
7660,610411,"Womens suits, wool/hair, knit",6,1,1.160.1334.7660
7661,610412,"Womens suits, cotton, knit",6,1,1.160.1334.7661
7662,610413,"Womens suits, synthetic fibres, knit",6,1,1.160.1334.7662
7663,610419,"Womens suits, material nes, knit",6,1,1.160.1334.7663
7664,610421,"Womens ensembles, wool/hair, knit",6,1,1.160.1334.7664
7665,610422,"Womens ensembles, cotton, knit",6,1,1.160.1334.7665
7666,610423,"Womens ensembles, synthetic fibres, knit",6,1,1.160.1334.7666
7667,610429,"Womens ensembles, material nes, knit",6,1,1.160.1334.7667
7668,610431,"Womens jackets & blazers, wool/hair, knit",6,1,1.160.1334.7668
7669,610432,"Womens jackets & blazers, cotton, knit",6,1,1.160.1334.7669
7670,610433,"Womens jackets & blazers, synthetic fibres, knit",6,1,1.160.1334.7670
7671,610439,"Womens jackets & blazers, material nes, knit",6,1,1.160.1334.7671
7672,610441,"Womens dresses, wool/hair, knit",6,1,1.160.1334.7672
7673,610442,"Womens dresses, cotton, knit",6,1,1.160.1334.7673
7674,610443,"Womens dresses, synthetic fibres, knit",6,1,1.160.1334.7674
7675,610444,"Womens dresses, artificial fibres, knit",6,1,1.160.1334.7675
7676,610449,"Womens dresses, material nes, knit",6,1,1.160.1334.7676
7677,610451,"Womens skirts, wool/hair, knit",6,1,1.160.1334.7677
7678,610452,"Womens skirts, cotton, knit",6,1,1.160.1334.7678
7679,610453,"Womens skirts, synthetic fibres, knit",6,1,1.160.1334.7679
7680,610459,"Womens skirts, material nes, knit",6,1,1.160.1334.7680
7681,610461,"Womens trousers & shorts, wool/hair, knit",6,1,1.160.1334.7681
7682,610462,"Womens trousers & shorts, of cotton, knit",6,1,1.160.1334.7682
7683,610463,"Womens trousers & shorts, synthetic fibres, knit",6,1,1.160.1334.7683
7684,610469,"Womens trousers & shorts, material nes, knit",6,1,1.160.1334.7684
7685,610510,"Mens shirts, cotton, knit",6,1,1.160.1335.7685
7686,610520,"Mens shirts, manmade fibres, knit",6,1,1.160.1335.7686
7687,610590,"Mens shirts, materials nes, knit",6,1,1.160.1335.7687
7688,610610,"Womens blouses & shirts, cotton, knit",6,1,1.160.1336.7688
7689,610620,"Womens blouses & shirts, manmade fibre, knit",6,1,1.160.1336.7689
7690,610690,"Womens blouses & shirts, material nes, knit",6,1,1.160.1336.7690
7691,610711,"Mens underpants or briefs, cotton, knit",6,1,1.160.1337.7691
7692,610712,"Mens underpants or briefs, manmade fibre, knit",6,1,1.160.1337.7692
7693,610719,"Mens underpants or briefs, material nes, knit",6,1,1.160.1337.7693
7694,610721,"Mens pyjamas, cotton, knit",6,1,1.160.1337.7694
7695,610722,"Mens pyjamas, manmade fibre, knit",6,1,1.160.1337.7695
7696,610729,"Mens pyjamas, material nes, knit",6,1,1.160.1337.7696
7697,610791,"Mens bathrobes, cotton, knit",6,1,1.160.1337.7697
7698,610792,"Mens bathrobes, manmade fibre, knit",6,1,1.160.1337.7698
7699,610799,"Mens bathrobes, fibre nes, knit",6,1,1.160.1337.7699
7700,610811,"Womens slips or petticoats, manmade fibre, knit",6,1,1.160.1338.7700
7701,610819,"Womens slips or petticoats, material nes, knit",6,1,1.160.1338.7701
7702,610821,"Womens briefs or panties, cotton, knit",6,1,1.160.1338.7702
7703,610822,"Womens briefs or panties, manmade fibre, knit",6,1,1.160.1338.7703
7704,610829,"Womens briefs or panties, material nes, knit",6,1,1.160.1338.7704
7705,610831,"Womens pyjamas, cotton, knit",6,1,1.160.1338.7705
7706,610832,"Womens pyjamas, manmade fibre, knit",6,1,1.160.1338.7706
7707,610839,"Womens pyjamas, material nes, knit",6,1,1.160.1338.7707
7708,610891,"Womens bathrobe, dressing gowns, cotton, knit",6,1,1.160.1338.7708
7709,610892,"Womens bathrobe, manmade fibre, knit",6,1,1.160.1338.7709
7710,610899,"Womens bathrobe, material nes, knit",6,1,1.160.1338.7710
7711,610910,"T-shirts, of cotton, knit",6,1,1.160.1339.7711
7712,610990,"T-shirts, of material nes, knit",6,1,1.160.1339.7712
7713,611010,"Pullovers, cardigans, of wool/hair, knit",6,1,1.160.1340.7713
7714,611020,"Pullovers, cardigans, of cotton, knit",6,1,1.160.1340.7714
7715,611030,"Pullovers, cardigans, of manmade fibres, knit",6,1,1.160.1340.7715
7716,611090,"Pullovers, cardigans, of material nes, knit",6,1,1.160.1340.7716
7717,611110,"Babies garments, of wool/hair, knit",6,1,1.160.1341.7717
7718,611120,"Babies garments, of cotton, knit",6,1,1.160.1341.7718
7719,611130,"Babies garments, of synthetic fibres, knit",6,1,1.160.1341.7719
7720,611190,"Babies garments, of material nes, knit",6,1,1.160.1341.7720
7721,611211,"Track suits, cotton, knit",6,1,1.160.1342.7721
7722,611212,"Track suits, synthetic fibres, knit",6,1,1.160.1342.7722
7723,611219,"Track suits, materials nes, knit",6,1,1.160.1342.7723
7724,611220,"Ski suits, of textile materials, knit",6,1,1.160.1342.7724
7725,611231,"Mens swimwear, synthetic fibres, knit",6,1,1.160.1342.7725
7726,611239,"Mens swimwear, of material nes, knit",6,1,1.160.1342.7726
7727,611241,"Womens swimwear, synthetic fibres, knit",6,1,1.160.1342.7727
7728,611249,"Womens swimwear, of material nes, knit",6,1,1.160.1342.7728
7729,611300,Garments of knit/crochet impregnated fabric,6,1,1.160.1343.7729
7730,611410,"Garments nes, of wool/hair, knit",6,1,1.160.1344.7730
7731,611420,"Garments nes, of cotton, knit",6,1,1.160.1344.7731
7732,611430,"Garments nes, of manmade fibres, knit",6,1,1.160.1344.7732
7733,611490,"Garments nes, of materials nes, knit",6,1,1.160.1344.7733
7734,611511,"Panty hose etc, synthetic fibre, <67 dtex/sy, knit",6,1,1.160.1345.7734
7735,611512,"Panty hose etc, synthetic fibre, >67 dtex/sy, knit",6,1,1.160.1345.7735
7736,611519,"Panty hose etc, materials nes, knit",6,1,1.160.1345.7736
7737,611520,"Hosiery, full/kneelength, <67 dtex/sy, knit",6,1,1.160.1345.7737
7738,611591,"Hosiery nes, of wool/hair, knit",6,1,1.160.1345.7738
7739,611592,"Hosiery nes, of cotton, knit",6,1,1.160.1345.7739
7740,611593,"Hosiery nes, synthetic fibres, knit",6,1,1.160.1345.7740
7741,611599,"Hosiery nes, materials nes, knit",6,1,1.160.1345.7741
7742,611610,"Gloves impregnated with plastic/rubber, knit",6,1,1.160.1346.7742
7743,611691,"Gloves, wool/hair, knit",6,1,1.160.1346.7743
7744,611692,"Gloves, cotton, knit",6,1,1.160.1346.7744
7745,611693,"Gloves, synthetic fibres, knit",6,1,1.160.1346.7745
7746,611699,"Gloves, material nes, knit",6,1,1.160.1346.7746
7747,611710,"Shawls, scarves, textile material, knit",6,1,1.160.1347.7747
7748,611720,"Ties, of textile material, knit",6,1,1.160.1347.7748
7749,611780,"Clothing accessories nes, textile material, knit",6,1,1.160.1347.7749
7750,611790,"Parts of garments, textile material, knit",6,1,1.160.1347.7750
7751,620111,"Mens overcoats, wool/hair, not knit",6,1,1.161.1348.7751
7752,620112,"Mens overcoats, cotton, not knit",6,1,1.161.1348.7752
7753,620113,"Mens overcoats, manmade fibres, not knit",6,1,1.161.1348.7753
7754,620119,"Mens overcoats, material nes, not knit",6,1,1.161.1348.7754
7755,620191,"Mens anoraks, wool/hair, not knit",6,1,1.161.1348.7755
7756,620192,"Mens anoraks, cotton, not knit",6,1,1.161.1348.7756
7757,620193,"Mens anoraks, manmade fibres, not knit",6,1,1.161.1348.7757
7758,620199,"Mens anoraks, material nes, not knit",6,1,1.161.1348.7758
7759,620211,"Womens overcoats, wool/hair, not knit",6,1,1.161.1349.7759
7760,620212,"Womens overcoats, cotton, not knit",6,1,1.161.1349.7760
7761,620213,"Womens overcoats, manmade fibre, not knit",6,1,1.161.1349.7761
7762,620219,"Womens overcoats, material nes, not knit",6,1,1.161.1349.7762
7763,620291,"Womens anoraks, wool/hair, not knit",6,1,1.161.1349.7763
7764,620292,"Womens anoraks, cotton, not knit",6,1,1.161.1349.7764
7765,620293,"Womens anoraks, manmade fibres, not knit",6,1,1.161.1349.7765
7766,620299,"Womens anoraks, material nes, not knit",6,1,1.161.1349.7766
7767,620311,"Mens suits, wool/hair, not knit",6,1,1.161.1350.7767
7768,620312,"Mens suits, synthetic fibres, not knit",6,1,1.161.1350.7768
7769,620319,"Mens suits, material nes, not knit",6,1,1.161.1350.7769
7770,620321,"Mens ensembles, wool/hair, not knit",6,1,1.161.1350.7770
7771,620322,"Mens ensembles, cotton, not knit",6,1,1.161.1350.7771
7772,620323,"Mens ensembles, synthetic fibres, not knit",6,1,1.161.1350.7772
7773,620329,"Mens ensembles, material nes, not knit",6,1,1.161.1350.7773
7774,620331,"Mens jackets & blazers, wool/hair, not knit",6,1,1.161.1350.7774
7775,620332,"Mens jackets & blazers, cotton, not knit",6,1,1.161.1350.7775
7776,620333,"Mens jackets & blazers, synthetic fibre, not knit",6,1,1.161.1350.7776
7777,620339,"Mens jackets & blazers, material nes, not knit",6,1,1.161.1350.7777
7778,620341,"Mens trousers & shorts, wool/hair, not knit",6,1,1.161.1350.7778
7779,620342,"Mens trousers & shorts, cotton, not knit",6,1,1.161.1350.7779
7780,620343,"Mens trousers & shorts, synthetic fibre, not knit",6,1,1.161.1350.7780
7781,620349,"Mens trousers & shorts, material nes, not knit",6,1,1.161.1350.7781
7782,620411,"Womens suits, wool/hair, not knit",6,1,1.161.1351.7782
7783,620412,"Womens suits, cotton, not knit",6,1,1.161.1351.7783
7784,620413,"Womens suits, synthetic fibres, not knit",6,1,1.161.1351.7784
7785,620419,"Womens suits, material nes, not knit",6,1,1.161.1351.7785
7786,620421,"Womens ensembles, wool/hair, not knit",6,1,1.161.1351.7786
7787,620422,"Womens ensembles, cotton, not knit",6,1,1.161.1351.7787
7788,620423,"Womens ensembles, synthetic fibres, not knit",6,1,1.161.1351.7788
7789,620429,"Womens ensembles, material nes, not knit",6,1,1.161.1351.7789
7790,620431,"Womens jackets & blazers, wool/hair, not knit",6,1,1.161.1351.7790
7791,620432,"Womens jackets & blazers, cotton, not knit",6,1,1.161.1351.7791
7792,620433,"Womens jackets & blazers, synth fibres, not knit",6,1,1.161.1351.7792
